猞,she,犭,11,猞,qtwk,6606,35334112251,"猞猁
[lynx] 又称:“猞猁狲”、“林猗”。若干种野猫的任一种,具有比较长的腿,短而粗的尾,常带有耸毛的耳,毛皮珍贵,颜色由淡灰黄色到带黑斑的茶色"
赊,she,贝,11,賒,mwfi,4162,25343411234,"赊 <动>
(形声。从贝,佘声。本义:赊欠)
同本义 [give credit;buy or sell on credit]
买货延期交款
赊,贳买也。――《说文》
段注:“贳买者,在彼为贳,在我则为赊也。”
赊,不交钱而贾曰赊。――《字汇》
凡赊者祭祀无过旬日。――《周礼·泉府》
他游到夜间,赊了两碗酒,喝下肚去。――《阿Q正传》
又如:赊贷(出借财物给人,准予借者缓期偿还);赊头(欠帐的期限);赊钱(所欠的贷款);赊券(欠帐的字据)
卖物延期收款
少年来酤者,皆赊与之。――《后汉书·刘盆子传》
又如:赊卖(买卖货物时,卖方延期收款);赊得不如现得(比喻眼前的好处最实 "
畲,she,田,12,佘,wfil,7820,341123425121,"畬〈动〉
火耕,焚烧田地里的草木,用草木灰做肥料的耕作方法 [burn grass and wood in the field and use the ash as fertilizer]
新畴复应畬。――陶渊明《和刘柴桑》
又如:畬种山林
畬 〈名〉
火耕地,指粗放耕种的田地 [field with burned grass as fertilizer]
长 抖腆胰ド债尞尅（D―刘禹锡《竹枝词》
又如:畬刀;畬田;畬耕(指用刀耕火种的方法耕种田地)
[量词]。如:“锄得一片地,种得一畬粟”
畬族。同“畬” [She nationality]"
舌,she,舌,6,舌,tdd,4164,312251,"舌〈名〉
(会意。从干,从口。本义:舌头)
同本义 [tongue]
舌,在口所以言也,别味也。从干,从口,会意。言犯口而出,食犯口而入也。――《说文》
兑为口舌。――《易·说卦》
心在窍为舌。――《素问·阴阳应象大论》
人有百口,口有百舌,不能名其一处也。――《虞初新志 で锷孕颉?
又如:舌举(舌翘起而不能动。指理屈词穷);舌挢不下(翘起舌头。形容惊讶或害怕的样子);舌刺刺(形容嘴舌不停地说话);舌敞唇穿(舌烂辰破,舌烂唇干);舌簧(巧舌);舌干唇焦(说话过多,舌头干燥,嘴唇焦裂。形容费尽口舌、反复申说、劝道。也作舌敝唇焦)
代指言语 [l"
佘,she,人,7,佘,wfiu,5760,3411234,姓
蛇,she,虫,11,虵,jpxn,4163,25121444535,"蛇 <名>
(形声。从虫,它声。本写作“它”。甲骨文字形,是象形字。本义:一种爬行动物)
同本义 [snake;serpent]
蛇,它或从虫。――《说文》
蛇乘龙。――《左传·襄公二十八年》。注:“蛇,元武之宿,虚危之星。”
为虺弗摧,为蛇将若何?――《国语·吴语》。注:“虺小蛇大也。
龙蛇之孽。――《洪紀·五行志》。注:“蛇龙之类也。”
龙首其中蛇交。――《仪礼·乡射礼记》
维虺维蛇。――《诗·小雅·斯干》
永州之野产异蛇,黑质而白章。――唐·柳宗元《捕蛇者说》
又如:蛇豕(比喻贪婪残暴的人);蛇虺(喻指阴狠毒辣的人);蛇食(像蛇吃东西 "
舍,she,舌,8,捨,wfkf,4165,34112251,"舍 <动>
放在一边;丢开 [put;put aside]
捨,释也。从手,舍声。――《说文》
捨,置也。――《广雅》
舍车而徒。――《易·贲》
又如:舍手(放开手;放下手);舍置(丢开);舍脸(沉下脸)
放弃;舍弃 [give up;abandon]
万物捨此而求生。――《老子》注经传多以舍为之
不如 帷（D―《易·屯》
舍命不渝。――《诗·郑风·羔裘》
子在川上曰:逝者如斯夫,不舍昼夜。――《论语·子罕》
求则得之,舍者失之。――《孟子·告子上》
管仲之取舍,非周公旦未可知也。――《韩非子·难二》
而操舍鞍马,仗舟楫,与吴越争衡。――《资治通鉴》
舍鱼而取"
厍,she,厂,6,厙,dlk,5639,131512,"厍 <名>
[方]∶村庄(多用于村庄名) [village]
姓。库的俗字
厍钧为金城太守。――《后汉书·窦融传》"
设,she,讠,6,設,ymcy,4172,453554,"设 <动>
(会意。从言,从殳。本义:摆设;陈列)
同本义 [display;find a place for]
設,施陈也。――《说文》
钟鼓既设。――《诗·小雅·彤弓》
整设于门外。――《礼记·月令》。注:“陈也。”
规矩陈设。――《礼记·经解》
张乐设饮。――《战国策·秦策》
入其舍,则密室垂帘,帘外设香几。――《聊斋志异·促织》
设树险阻。――《淮南子·本经》
设酒杀鸡作食。――晋·陶渊明《桃花源记》
又如:陈设(摆设);设醮修禳(僧道为禳除灾祟而设的道场);设蓍(占卦。蓍:蓍草,古人常用其占卜);设弧(摆设木弓。表示生男);设帨(摆设佩巾。表示 "
社,she,礻,7,社,pyfg,4171,4524121,"社〈名〉
(会意。从示从土。土亦声。社土同字。本义:土地神)
同本义 [God of land]
社,地主也。――《说文》
共工之子句龙为社神。――《春秋传》
社,土也。――《论衡·顺鼓》
以社以方。――《诗·小雅·甫田》。传:“社,后土也。”
命民社。――《礼记·月令·仲春》。注:“社,后土也。”
故社,祭社也。――《荀子·礼论》。注:“社,土神。”
故祀以为社。――《国语·鲁语上》。注:“社,后土之神也。”
不谓之“土”何?封土为社,故变名谓之“社”,利于众土也。――《白虎通·社稷》
又
社者,土地之神也。
后土为社。――《左传"
射,she,寸,10,射,tmdf,4168,3251113124,"射 <动>
(本作“射”。会意。金文字形,象箭在弦上,手(寸)在发放。小篆把弓矢形讹变成“身”字,误。本义:用弓发箭使中远处目标)
同本义 [shoot]
射,弓弩发于身而中于远也。――《说文》
三曰五射。――《周礼·保氏》
射者,男子之事也。――《礼记·射义》
以射策甲科为郎。――《汉书·萧望之传》。注:“射之言投射也。”
射声校尉。――《后汉书·光武纪》
常能为汉伏弩射之。――《汉书·李广苏建传》
应元往来驰射,发一矢辄殪一贼。――邵长蘅《青门剩稿》
又如:射鹄(射箭的靶子);射日(古代神话。传说尧时有十二日并出,庄稼尽被晒 "
涉,she,氵,10,涉,ihit,4170,4412121233,"涉〈动〉
(会意。从水步。甲骨文字形。中间是水,两边两只脚,象涉水之形。本义:趟水过河)
同本义 [wade;ford]
涉,徒行濿水也。――《说文》
冯河,徒涉也。――《尔雅》。注:“无舟而渡水曰徒涉。”
繇膝以上为涉。――《释水》
过度谓之涉济。――《方言七》
送子涉 俊（D―《诗·卫风·氓》
澭水暴益,荆人弗知,循表而夜涉,溺死者千有余人。――《吕氏春秋·察今》
又如:涉水登山(涉渡溪水并攀登山岭);涉浅(徒步趟过浅水);涉厉(涉水。厉,连衣涉水);跋山涉水
泛指渡水 [cross (a river)]
楚人有涉江者,其剑自舟中坠于水。――《吕氏春 "
赦,she,赤,11,赦,foty,4166,12132343134,"赦〈动〉
(形声。从攴,赤声。本义:宽免罪过)
同本义 [remit;pardon]
赦,置也。――《说文》。段注:“赦与捨音义同。非专谓赦罪也。后捨行而赦废。赦专为赦罪矣。”
掌三刺三宥三赦之法。――《周礼·司刺》
赦止者免止之罪辞也。――《公羊传·昭公十八年》
先时者杀无赦。――《书·伪允征》
君子以赦过宥罪。――《易·象卦》。疏:“谓放免。”
臣从其计,大王亦幸赦臣。――《史记·廉颇蔺相如列传》
又如:赦书(宽免刑罚的文书);赦贷(宽免罪过);赦命(赦免的命令);赦宥(宽恕;赦免);赦恕(宽免,饶恕);赦过(赦免过错)。又如:赦释(免罪释 "
慑,she,忄,13,慴、懾,nbcc,4169,4421221115454,"慑 <动>
(形声。从心,聂声。本义:恐惧)
同本义 [fear;be awed]
慑,失气也。――《说文》
柔气不慑。――《礼记·乐记》。注:“犹恐惧也。”
则志不慑。――《礼记·曲礼》。注:“犹怯惑也。”
不至于隘慑伤生。――《荀子·礼论》
贼连毙者三,气慑,扬帆去。――邵长蘅《阎典史传》
使其心志安于斩刈杀伐之际而不慑。――宋·苏轼《教战守》
又如:慑怯(畏惧);慑气(因畏惧而屏住气息);慑息(因害怕而不敢出声);慑慑(有所畏惧而丧失勇气);慑惮(畏惧忌惮);慑怖(恐惧);慑畏(畏惧);慑愕(惊讶);慑栗(恐惧战栗)
威胁 [terrorize]
威动天地,声 "
摄,she,扌,13,攝,rbcc,4167,1211221115454,"摄 <动>
(形声。从手,聂声。本义:牵曳)
同本义 [drag]
摄,引持也。――《说文》
摄车从之。――《左传·襄公二十三年》
又如:摄力(引力);摄弓(张弓注矢作射击准备);摄水(引水)
执;持 [hold]
庭实皮,则摄之。――《礼记·聘礼》。注:“右手并执前足,左手并后足也。”
摄少马兹。――《国语·吴语》
皆摄弓而驰,荷兵而走。――司马相如《喻巴蜀檄》
又如:紧紧摄住娘的手指;摄守(掌管);摄知(执掌)
拘捕 [arrest]
摄少司马兹与王士五人。――《国语·吴语》
辅助、佐助 [assist;help]
朋友攸摄。――《诗·大雅·既醉》
摄,佐也。― "
滠,she,氵,13,灄,ibcc,6860,4411221115454,"滠 <名>
水名 [She river]。有二源:一出湖北省红安县,一出河南省罗山县,至黄陂县合而南流,纳诸湖水,入长江"
麝,she,鹿,21,麝,ynjf,8774,413522115353251113124,"麝〈名〉
动物名 [musk deer]
麞,麞如小麋。脐有香。――《说文》。字亦作麝。
翠山,其阴多旌牛麞麞。――《西山经》。注:“似獐而小,有香。”
产于中亚山地的一种小型粗腿的鹿,雄兽有值钱的麝囊,在鹿类中是唯一具有胆囊者。如:麝父(雄麝);麝脐(雄麝的脐,麝香腺在此)
“麝香”的简称。亦泛指香气 [musk]。如:麝鹿(极细的麝香粉);麝枕(香枕);麝脑(麝香精);麝酒(麝香浸制的酒)"
申,shen,田,5,申,jhk,4174,25112,"申〈动〉
同本义;约束 [restrain]
申,束身也。――《说文》
约车申辕。――《淮南子·原道》。注:“束也。”
畏忌自申。――《汉书·韦元成传》。注:“言自约束也。”
勒兵申教令。――《汉书·元帝纪》
朱绿带申加大带于上。――《礼记·杂记》
申体防以自持。――曹植《洛神赋》
又如:申束(约束)
舒展。通“伸”。伸展,伸张 [stretch]
形可劫而使诎申。――《荀子·解蔽》
大夫执圭而使,所以申信也。――《礼记·郊特牲》
咎犯申其左臂而诎五指。――《说苑·正谏》
行止屈申,与时息兮。――班超《北征赋》
又如:申张(伸张;扩大"
伸,shen,亻,7,伸,wjhh,4176,3225112,"伸〈动〉
(本作“申”。形声。从人,申声。本义:伸直,伸展)
同本义 [stretch;extend]
伸,不屈也。――《说文》
伸,展也。――《广雅》
引而伸之。――《易·系辞上》
君子欠伸。――《仪礼·士相见礼》。注:“志倦则见,体倦则伸。”
熊经鸟伸。――《淮南子·精神》 Ｗ?“频伸也。”
便有妇人惊觉欠伸,其夫呓语。――《虞初新志·秋声诗自序》
手指不可屈伸。――明·宋濂《送东阳马生序》
又如:伸吭(伸长脖子);伸舒(伸展;舒展);伸不得手(插不上手;施展不开手段);伸长倘脚(方言。伸脚舒腿躺着);伸卷(将卷轴卷起和展开);伸屈(伸直与屈 "
身,shen,身,7,身,tmdt,4177,3251113,"身〈名〉
(象形。象人之形。本义:身躯的总称)
同本义 [body]
身,躬也。象人之形。――《说文》。按,身的本义是人的躯干。
必有寝礼,长一身有半。――《论语·乡党》
人自项以下,踵以上,总谓之身。颈以下,股以上,亦谓之身。――王述之《经义述闻》
人百其身。――《诗·秦风·黄鸟》
身也者,亲之枝也。――《礼记·哀公问》
身也者,父母之遗体也。――《礼记·祭义》
饿其体肤,空乏其身。――《孟子·告子下》
身首离兮心不惩。――《楚辞·九歌·国殇》
粉骨碎身浑不怕,要留青白在人间。――明·于谦《石灰吟》
项伯亦拔剑起舞,常以"
侁,shen,亻,8,侁,,,32312135,"侁侁
[numerous] 众多的
豺狼从目,往来侁侁些。――《楚辞·招魂》"
呻,shen,口,8,呻,kjhh,4175,25125112,"呻〈动〉
(形声。从口,申声。本义:吟诵)
同本义 [chant]
学业荒呻毕。――范成大《藻侄比课》
又如:呻毕(诵读书籍。毕,书简);呻唤(因劳苦病痛而呻吟或叫唤)
病痛时低声哼 [groan]
疾者思愈,必呻而求医。――刘禹锡《上杜司徒书》
又如:呻呼(因劳苦疾痛而呻吟呼喊;高吟);呻恫(因病痛而发出声音);呻楚(呻吟痛楚);呻鸣(发出凄楚的声音);呻嘶(呻吟叫喊)"
绅,shen,纟,8,紳,xjhh,4180,55125112,"绅 <名>
(形声。从糸,申声。本义:士大夫束在衣外的大带)
同本义 [girdle]
绅,大带也。――《说文》
绅,带也。――《广雅》。按,大带束腰,垂其余以为饰,谓之绅。
绅长制士三尺,有司二尺有五寸。――《礼记·玉藻》
衣裳所以必有绅带者,示敬谨自约整也。――《白虎通》
端哔绅。――《礼记·内则》。注:“大带所以自绅约也。”
峨大冠、拖长绅者,昂昂乎庙堂之器也。――明·刘基《卖柑者言》
又如:绅笏(大带与笏板);绅带(古时士大夫束腰之大带);绅緌(绅,大带;緌冠带之末端下垂部分。借指有官职的人);绅冕(腰带和冠。借指士大夫)
旧指地 "
诜,shen,讠,8,詵,ytfq,5823,45312135,"诜 <形>
众多的样子 [numerous]
甡甡其鹿。――《诗·大雅·桑柔》。段注:“其字或作诜诜,或作侁侁,或作駪駪,或作莘莘,皆假借也。”
如:诜诜(众多的样子)"
姺,shen,女,9,,,,531312135,
珅,shen,王,9,珅,,,112125112,"珅〈名〉
玉名 [a kind of a jade]
珅,玉名。――《集韵》"
娠,shen,女,10,娠,vdfe,4179,5311311534,"娠〈动〉
怀孕 [be pregnant]
娠,女妊身动也。春秋传曰:“后缗方娠。”――《说文》
怀胎为娠。――《一切经音义》
昔者大任娠文王。――《国语·晋语》。注:“娠,有身也。”
已而有娠。――《汉书·高帝纪上》
又如:有娠(怀孕)
含;孕育 [contain]
水娠黄金山空青,丹砂晨暾朱夜明。――苏轼《桂酒颂》
娠 〈名〉
女奴 [female slave]
娠,宫婢女隶谓之娠。――《说文》
养马的人 [horse-breeder]
燕 齐之间养马者谓之娠。――《方言》"
砷,shen,石,10,砷,djhh,4173,1325125112,"砷〈名〉
一种三价和五价的非金属元素,旧称“砒”。通常呈金属的铁灰色,结晶形,性脆。砷常小量地被掺入合金(如用于制造子弹的砷-铅合金),其化合物主要用于制造毒剂(如杀虫剂)、药物和玻璃 [arsenic]――元素符号As"
深,shen,氵,11,深,ipws,4178,44145341234,"深 <名>
(形声。从水,深声。本是河流名。深浅的深,本作“深”。本义:水名)
古水名 [Shen River]。即今湘水支流之一的潇水。今潇水上源至江华县一段仍称深水
深,深水。出桂阳 南平,西入营道。――《说文》
从上到下或从外到内的距离 [depth]
穷高极远,而测深厚。――《礼记·乐记》。注:“深厚,山川也。”
测土深。――《周礼·大司徒》
深四尺。――《仪礼·觐礼》
问其深,则好游者不能穷也。――宋·王安石《游褒禅山记》
山下皆石穴罅,不知其浅深。――宋· 苏轼《石钟山记》
深 〈形〉
水深。与“浅”相对 [(water)deep]
深矣远 "
神,shen,礻,9,神,pyjh,4181,452425112,"神 <名>
(会意。从示申。“申”是天空中闪电形,古人以为闪电变化莫测,威力无穷,故称之为神。本义:神灵)
传说中的天神,即天地万物的创造者或主宰者 [god;deity]
神,天神引出万物者也。――《说文》
以祀天神。――《周礼·大司乐》。注:“谓五帝及日月星辰也。”
阳之 簧瘛（D―《大戴礼记·曾子天圆》
操蛇之神闻之,惧其不已也,告之于帝。――《列子·汤问》
又如:神司(负责某种职责的天神);神会(迎神赛会);神祗(神指天神,祗指地神。泛指神明);神浒(神仙游玩的水边);神馆(神仙或神灵所居的馆所);神歌(颂神之歌)
泛指神灵 [gods]
神"
沈,shen,氵,7,沈,ipqn,4182,4414535,"沈 <动>
(形声。从水,冘声。甲骨文字形,中间是牛,周围是水,表示把牛沉到水中。商代祭祀用牲的方法。本义:没入水中)
同本义[sink]
沈,没也。――《广雅》
以狸沈祭山林川泽。――《周礼·大宗伯》。注:“川泽曰沈。”
泛泛杨舟,载沉载浮。――《诗·小雅·箐箐者莪》
皓月千里,浮光跃金,静影沉璧,渔歌互答,此乐何极!――宋·范仲淹《岳阳楼记》
山河破碎风飘絮,身世浮沉雨打萍。――宋·文天祥《过零丁洋》
又如:石沉大海;沉溺(沉没水中)
埋没 [cover up;bury]。如:沉沦(埋没);沉压(沉抑;埋没)
投水 [drown oneself in]。如:沉河(投河 "
审,shen,宀,8,審,pjhj,4183,44525112,"审 <动>
(会意。从宀番。宀房屋。番,兽足。屋里有兽足印,能仔细分辨。简体字从宀申声。本义:详究;考察)
同本义 [study at large]
审,谓详观其道也。――《荀子·非相》
闻而审,则为福矣。――《吕氏春秋·察传》
故审堂下之阴,而知日月之行,阴阳之变。――《吕氏春秋 げ旖瘛?
直以不能内审诸己,外受流言,沉迷猖獗,以至于此。――南朝梁·丘迟《与陈伯之书》
又如:审时(详察时令);审物(详察物情);审形(详察实情);审决(审察决定);审机而行(详细、周密地进行分析研究,把握好时机再行动);审别(审察辨别);审势(审察形势)
知道,知悉 [know]
 "
哂,shen,口,9,哂,ksg,6351,251125351,"哂 <动>
微笑 [smile]
夫子何哂由也?――《论语·先进》
又如:聊博一哂;哂然(笑貌);哂笑(微笑);哂存(笑纳);哂收(笑纳)
讥笑 [sneer]
童奴哂笑妻子骂,一字不给饥寒驱。――戴表元《少年行》
又如:哂笑(讥笑);哂谑(调笑;戏谑)
哂纳
[kindly accept]套语,用于赠送礼品,请人收下的谦词"
矧,shen,矢,9,矧,tdxh,7982,311345152,"矧 <连>
另外,况且,何况 [besides]
矧今之人,曾不是思。――唐·柳宗元《敌戒》
也 [also]
四大犹幻尘,衣冠矧外物。――宋·苏轼《闻潮阳吴子野出家》
矧 <名>
齿龈 [gums]
笑不至矧,怒不至詈。――《礼记·曲礼上》"
谂,shen,讠,10,諗,ywyn,5837,4534454544,"谂 <动>
(形声。从言,念声。本义:规谏)
同本义 [admonish]
谂,深谏也。――《说文》
昔辛伯谂周桓公。――《左传·闵公二年》
使吾无忘谂。――《国语·鲁语》
使果敢者谂之。――《国语·晋语》
告诉 [tell]
世忠以书来谂,飞复曰:“均为国家,何分彼此?”――《宋 贰?
通“念”。思念 [miss]
岂不怀归,是用作歌,将母来谂。――《诗·小雅·四牡》
为我得法,使有司藏之,使吾无忘谂。――《国语·鲁语上》
知悉 [know]
我谂知这几日相思滋味。――王实甫《西厢记》
又如:谂知(知悉)
通“淰”。躲闪,鱼惊走 [dodge]
故龙以为畜而鱼"
婶,shen,女,11,嬸,vpjh,4184,53144525112,"婶 <名>
叔母。父亲弟弟的妻子 [uunt;wife of father's younger brother]
及抱入姆、婶房中。――吴自牧《育子》
又如:婶母(婶娘;婶婶。都指叔父之妻);婶太太(对别人叔母的尊称)
称呼与父母同辈而年龄较小的已婚妇女 [aunt;adress to woman about one's mother's age] Ｈ?婶儿;大婶
兄、嫂称弟之妻 [younger brother's wife;sister-in-law]
兄弟,婶子害什么病?――《水浒传》"
渖,shen,氵,11,,,,44144525112,
肾,shen,月,8,腎,jcef,4186,22542511,"肾 <名>
位于脊椎动物体腔内脊柱近旁的一对内脏器官,它排出尿液、尿酸和其它代谢的排泄物 [kidney]
肾,水藏也。从肉,茞声。――《说文》
肾者,主蛰封藏之本,精之处也。其华在发,其充在骨。――《素问·六节藏象论》
又如:肾肠(肺腑,比喻诚意);肾痹(五脏痹症之一,主要症状为骨萎弱不能行走,腰背弯曲或关节肿胀)
指外肾,即睾丸 [testis]。如:肾子(睾丸);肾水(精液)
指性功能 [virility]。如:补肾;肾亏
胃,沙囊,即肫 [gizzard]。如:鸭肾"
甚,shen,甘,9,甚,adwn,4185,122111345,"甚 <代>
疑问代词。什么 [what]。如:甚般(哪般,什么;怎样);甚的(甚底、甚迭。什么);甚末(甚么,什么);甚娘(甚末娘,什么娘。骂人的话。什么);甚生(什么);甚实(确实,很实);甚人(什么人)
为什么,怎么 [why]。如:甚地(怎么)

甚 <形>
(会意。小篆字形,从甘,从匹。甘是快乐,匹,匹耦。沉溺于男女欢情。本义:异常安乐)
同本义 [abandon oneself to;indulge in]
甚,尤安乐也。――《说文》。徐灏注:“甚,古今字。女部。‘乐也。’通作耽、湛。《卫风·氓篇》:‘无与士耽。’《小雅·常隶篇》:‘和乐且湛。’皆甚字之本义。从甘匹,会意,昵其匹耦也;"
胂,shen,月,9,胂,ejhh,7547,351125112,"胂 <名>
一类由砷化三氢衍生出来的强毒性有机化合物的任何一种,类似于胺和膦 [arsine]"
渗,shen,氵,11,滲,icde,4188,44154134333,"渗 <动>
(形声。从水,参声。本义:水往下渗透)
同本义 [ooze;seep]
渗,下漉也。――《说文》
滋液渗漉。――《汉书·司马相如传》。注:“谓润泽下究。”
泽渗离而下降。――《汉书·扬雄传》
百年老屋,尘泥渗漉,雨泽下注。――明·归有光《项脊轩志》
又如:渗沥(滴漏);渗泄(小便);渗淫(小水。指逐渐渗透进去的少量水液);渗渗(因畏惧而冷汗直流);渗涸(渗漏而干涸)。又指液体慢慢地透出或漏出
一粒粒黄豆大的冷汗珠,不断从他额头渗出来。――《鞠躬尽瘁》
水枯竭 [dry up]
[到产之]自淮入泗,泗水渗,日裁行十里。――《南史》
其他事物渐"
慎,shen,忄,13,慎,nfhw,4187,4421225111134,"慎 <形>
(形声。从心,真声。本义:谨慎;慎重)
同本义 [prudent;careful;cautious]
慎,谨也。――《说文》
慎,诚也。――《尔雅》
慎,德之守也。――《国语·周语》
僶勉就善谓之慎。――《贾子道术》
慎尔优游。――《诗·小雅·白驹》
予慎无罪。――《诗·小雅· 裳浴?
入门主敬,升堂主慎。――《仪礼·聘礼记》
此所以学者不可以不深思而慎取之也。――宋·王安石《游褒禅山记》
忧懈怠则思慎始而敬终。――唐·魏征《谏太宗十思疏》
又如:审慎(周密而谨慎);失慎(疏忽);慎独(个人闲居独处时,也要小心谨慎,不可有越礼非分的念头); "
椹,shen,木,13,椹,sadn,7309,1234122111345,"椹 <名>
同“葚” [mulberry]
葚,《说文》:“桑实也。”或从木。――《集韵》
木上生的菌 [fungus on tree]
湿杨生细椹,烂草变初萤。――庾信《对雨诗》"
蜃,shen,虫,13,蜃,dfej,8255,1311534251214,"蜃〈名〉
(形声。从虫,辰声。本义:大蛤)
同本义[clam]
蜃,雉入海化为蜃。――《说文》
蜃,大蛤也。――《周礼·掌蜃》注
小曰蛤,大曰蜃。皆介物,蚌类也。――《国语·晋语》注
旦瓯文蜃。――《周书·王会》
激女之山多蜃珧。――《东山经》
春献鳖蜃。――《周礼 ぬ旃佟け钊恕?
又如:蜃蛤(大蛤和蛤蜊);蜃窗(大蛤壳磨薄后镶嵌以透明的窗子);蜃珧(蚌蛤之属);蜃贝(贝壳的一种,可作饰物);蜃醢(以蚌蛤类肉制成的酱)
古祭器。画有蜃形的漆尊 [sacrificial vessel with clam pattern]
凡山川四方,用蜃。――《周礼·春官·鬯人》
又如:蜃 "
升,sheng,十,4,升,tak,4193,3132,"升 <名>
(象形。本义:容器名。一斗的十分之一)
容量单位 [liter, litre]
升,十龠也。从斗,亦象形。――《说文》。按,十合也。
两匊谓之升。――《小尔雅》
蕃衍盈升。――《诗·唐风·椒聊》
十合为一升,十升为一斗。公制一升为1000毫升,合一市升。今公制与市制相同 Ｈ?升斛(升与斛的合称);升合(一升一合。比喻数量很小);升勺(一升一勺之量,比喻数量很少);升合之利(微利)
量酒的单位
赐酒日二升,肉二斤。――《墨子》
量器 [sheng, a unit of dry measure for grain]
忽见石窠中有二卵大如升。――晋·陶潜《搜神后记》
古代布八十 "
生,sheng,生,5,生,tgd,4190,31121,"生 <动>
(会意。甲骨文字形,上面是初生的草木,下面是地面或土壤。“生”是汉字部首之一。本义:草木从土里生长出来;滋长)
同本义 [grow]
生,进也。象草木生出土上。――《说文》
生,出也。――《广雅》
生,生长也。――《广韵》
自无出有曰生。――刘巘《易义》
天地之大德曰生。――《易·系辞》
生好物也。――《左传·昭公二十五年》
草木有生而无知。――《荀子·王制》
生于道左。――《诗·唐风·有杕之杜》
生我百谷。――《诗·小雅·信南山》
种之,生且蕃。――徐光启《甘薯疏序》
多杂树,多松,生石罅,皆平顶。――清·姚 "
声,sheng,士,7,聲,fnr,4189,1215213,"声 <名>
(形声。从耳,殸声。“殸”是古乐器“磬”的本字,“耳”表示听。本义:声音;声响)
同本义 [sound;voice]
声,音也。――《说文》
感于物而动,故形于声。――《礼记·乐记》
声依永律和声。――《虞书》
凡声阳也。――《礼记·郊特牲》
苍蝇之声。――《诗·齐风·鸡鸣》
有闻无声。――《诗·小雅·车攻》
闻水声,如鸣佩环,心乐之。――柳宗元《永州八记》
寻声暗问弹者谁?琵琶声停欲语迟。――唐·白居易《琵琶行(并序)》
百姓闻王钟鼓之声,管龠之音。――《孟子·梁惠王下》
又如:声叉(声音不正常);声嘶(声音破哑);声如洪钟"
牲,sheng,牜,9,牲,trtg,4192,312131121,"牲 <名>
(形声。从牛,从生。本义:古代供祭祀用的全牛)
同本义 [cattle sacrifice]
牲,牛完全也。――《说文》。按,牛完全当为字之训。
全曰牲,伤曰牛。――《谷梁传·哀公元年》
始养之曰畜,将用之曰牲,是牲者,祭祀之牛也。――《周礼·庖人》注
用大牲。――《易· 汀贰ＶＷ?“大牲,牛也。”
礼不卜常祀,而卜其牲日。牛卜日曰牲。――《左传·僖公三十一年》
又如:牲体(古时祭祀用的牺牲的躯体);牲礼(祭祀时的用牲之礼);牲玉(供祭祀用的牺牲和玉器);牲事(古代祭祀中有关准备牺牲的事)
泛指供祭祀、盟誓及食用的家畜,包括牛、羊、豕、"
胜,sheng,月,9,勝,etgg,4204,351131121,"胜 <动>
(形声。从力,朕声。本义:胜任,禁得起)
同本义 [can bear]
胜,任也。――《说文》
胜,克也。――《尔雅》
莫之胜说。――《易·遯》。虞注:“能也。”
武王靡不胜。――《诗·商颂·烈祖》。传:“任也。”
子有幼弱不胜养为累者。――《管子·入国》。注:“ 耙病！?
白头搔更短,浑欲不胜簪。――唐·杜甫《春望》
言讫,歔欷流涕,悲不自胜。――唐·李朝威《柳毅传》
又如:不胜其苦(苦得受不住);胜任愉快(有能力承担并能愉快地完成任务);胜兵(能充当士兵参战的人)
战胜,打败 [defeat]
胜殷遏刘。――《诗·周颂·武》
胜,克 "
笙,sheng,竹,11,笙,ttgf,8347,31431431121,"笙 <名>
(形声。从竹,生声。本义:簧管乐器) 同本义 [sheng a reed pipe wind instrument]
笙,十三簧象凤之身也。笙,正月之音,物生故谓之笙。――《说文》
大笙谓之巢,小者谓之和。――《尔雅》
笙长四尺。――《风俗通》
三人吹笙,一人吹和。盖小者。――《仪礼·乡射礼记》注
我有嘉宾,鼓瑟吹笙。――《诗·小雅·鹿鸣》
又如:笙弄(弄笙);笙簧(簧管乐器);笙咽(笙的音质失调);笙竽(笙和竽);笙匏(笙和匏);笙筑(笙和筑);笙暖(对笙簧加热,使音质清亮);笙籁(笙和籁。古管乐器);笙镛(亦作“笙庸”。古乐器名)"
甥,sheng,生,12,甥,tgll,4191,311212512153,"甥 <名>
(形声。从男,生声。本义:姐妹的儿子)
同本义 [nephew;sister's son]
甥,谓我舅者,我谓之甥。――《说文》
舅谓姊妹之子曰甥。甥亦生也。出配他男而生,故其制字男傍作生也。――《释名》
青阳,方雷氏之甥也。――《国语·晋语》
余宗老涂山,左公甥也。――清 し桨蹲笾乙愎菔隆?
又如:甥徒(外甥辈);甥孙(姊妹之孙);甥婿(外甥和女婿;外甥女婿);甥舅(外甥和舅舅,亦指女婿和岳父)
古代为姑之子、舅之子、妻之兄弟、姊妹之夫的通称 [various ncphews and nieces;cousins of lower generation]
妻党。姑之子为甥,舅之子为甥,妻之 "
渑,mian、sheng,氵,11,澠,ikjn,6837,44125125115,"渑 <名>
古水名 [Sheng River]。源出今山东省淄博市东北,西北流至博兴东南入时水。时水的下游。亦称“渑水”
有酒如渑,有肉如陵。――《左传·昭公十二年》"
